source_year,Straftat_Gesetz,Art_der_Straftat,abgeurteilte,verurteilte,verurteilungsquote,verurteilungsquote_pct,freispruch_ohne_massregeln,einstellung_ohne_massregeln,freiheitsstrafe_gesamt,bewaehrung,geldstrafe,verurteilte_deutsche,verurteilte_auslaender,freiheitsstrafe,sonstige,auslaenderquote_verurteilte,auslaenderquote_verurteilte_pct
2024,StGB  ,"StGB § 184 Verbreitung ""einfacher"" pornographischer Inhalte",549,430,0.7832422586520947,78.32422586520947,10,75,25.0,20,380,339,91,5,59,0.2116279069767442,21.16279069767442
2024,StGB  ,StGB § 184 a Verbreitung gewalt- oder tierpornographischer Inhalte,12,7,0.5833333333333334,58.333333333333336,0,3,0.0,0,6,5,2,0,3,0.2857142857142857,28.57142857142857
2024,StGB  ,"StGB § 184 b Verbreitung, Erwerb und Besitz kinderpornographischer Inhalte",5682,4562,0.8028863076381556,80.28863076381556,158,453,3151.0,2883,645,3867,695,268,1275,0.15234546251644016,15.234546251644016
2024,StGB  ,"StGB § 184 c Verbreitung, Erwerb und Besitz jugendpornographischer Inhalte",560,375,0.6696428571428571,66.96428571428571,12,53,38.0,32,262,280,95,6,195,0.25333333333333335,25.333333333333336
2024,StGB  ,StGB § 184 f Ausübung der verbotenen Prostitution ,93,83,0.8924731182795699,89.24731182795699,0,9,2.0,2,81,12,71,0,1,0.8554216867469879,85.54216867469879
2024,StGB  ,StGB § 184 g Jugendgefährdende Prostitution ,5,5,1.0,100.0,0,0,0.0,0,5,5,0,0,0,0.0,0.0
2024,StGB  ,StGB § 184 i Sexuelle Belästigung ,2828,2048,0.7241867043847242,72.41867043847242,155,533,103.0,82,1833,987,1061,21,204,0.51806640625,51.806640625
2024,StGB  ,StGB § 184 j Straftaten aus Gruppen ,2,2,1.0,100.0,0,0,0.0,0,0,0,2,0,2,1.0,100.0
2024,StGB  ,StGB § 184 k Verletzung des Intimbereichs durch Bildaufnahmen,63,53,0.8412698412698413,84.12698412698413,0,7,3.0,2,48,36,17,1,5,0.32075471698113206,32.075471698113205
2024,StGB  ,"StGB § 184 l Inverkehrbringen, Erwerb und Besitz von Sexpuppen mit kindlichem Erscheinungsbild",2,2,1.0,100.0,0,0,2.0,2,0,2,0,0,0,0.0,0.0
2024,StGB  ,StGB § 185 Beleidigung ,29038,23398,0.805771747365521,80.57717473655211,558,4164,829.0,549,21650,17616,5782,280,1837,0.24711513804598684,24.711513804598685
2024,StGB  ,StGB § 186 Üble Nachrede ,467,303,0.6488222698072805,64.88222698072805,23,131,4.0,3,294,248,55,1,15,0.18151815181518152,18.151815181518153
2024,StGB  ,StGB § 187 Verleumdung ,481,296,0.6153846153846154,61.53846153846154,20,143,12.0,7,273,247,49,5,33,0.16554054054054054,16.554054054054053
2024,StGB  ,"StGB § 188 Gegen Personen des politischen Lebens gerich- tete Beleidigung,üble Nachrede u. Verleumdung",405,332,0.8197530864197531,81.9753086419753,13,59,10.0,9,320,314,18,1,3,0.05421686746987952,5.421686746987952
2024,StGB  ,StGB § 189 Verunglimpfung des Andenkens Verstorbener ,22,15,0.6818181818181818,68.18181818181817,1,5,1.0,1,13,13,2,0,2,0.13333333333333333,13.333333333333334
2024,StGB  ,StGB § 192 a Verhetzende Beleidigung ,69,49,0.7101449275362319,71.01449275362319,5,12,2.0,2,46,48,1,0,4,0.02040816326530612,2.0408163265306123
2024,StGB  ,StGB § 201 Verletzung der Vertraulichkeit des Wortes ,417,288,0.6906474820143885,69.06474820143885,17,97,6.0,4,276,204,84,2,21,0.2916666666666667,29.166666666666668
2024,StGB  ,StGB § 202 Verletzung des Briefgeheimnisses ,22,13,0.5909090909090909,59.09090909090909,1,8,0.0,0,13,11,2,0,0,0.15384615384615385,15.384615384615385
2024,StGB  ,StGB § 202 a Ausspähen von Daten ,70,35,0.5,50.0,8,23,2.0,2,31,29,6,0,6,0.17142857142857143,17.142857142857142
2024,StGB  ,StGB § 202 b Abfangen von Daten ,4,3,0.75,75.0,0,1,0.0,0,3,3,0,0,0,0.0,0.0
2024,StGB  ,StGB § 202 c Vorbereiten des Ausspähens und Abfangens von Daten,1,1,1.0,100.0,0,0,0.0,0,1,1,0,0,0,0.0,0.0
2024,StGB  ,StGB § 202 d Datenhehlerei ,8,6,0.75,75.0,0,2,1.0,0,5,5,1,1,0,0.16666666666666666,16.666666666666664
2024,StGB  ,StGB § 203 Verletzung von Privatgeheimnissen ,19,7,0.3684210526315789,36.84210526315789,3,9,0.0,0,6,7,0,0,1,0.0,0.0
2024,StGB  ,StGB § 206 Verletzung des Post- oder Fernmeldegeheimnisses,337,308,0.913946587537092,91.3946587537092,8,19,29.0,27,275,135,173,2,6,0.5616883116883117,56.16883116883117
2024,StGB  ,StGB § 211 Mord ,167,149,0.8922155688622755,89.22155688622755,2,3,132.0,0,0,77,72,132,30,0.48322147651006714,48.322147651006716
2024,StGB  ,"StGB § 211 i.V.m. §§ 22, 23 Versuchter Mord ",141,105,0.7446808510638298,74.46808510638297,5,6,96.0,2,0,58,47,94,34,0.44761904761904764,44.761904761904766
2024,StGB  ,StGB § 218 Schwangerschaftsabbruch ,9,3,0.3333333333333333,33.33333333333333,2,4,2.0,2,1,2,1,0,0,0.3333333333333333,33.33333333333333
2024,StGB  ,StGB § 221 Aussetzung ,8,7,0.875,87.5,1,0,5.0,4,2,5,2,1,0,0.2857142857142857,28.57142857142857
2024,StGB  ,StGB § 225 Misshandlung von Schutzbefohlenen ,185,86,0.4648648648648649,46.48648648648649,37,59,69.0,59,9,64,22,10,11,0.2558139534883721,25.581395348837212
2024,StGB  ,StGB § 231 Beteiligung an einer Schlägerei ,4,3,0.75,75.0,0,1,1.0,1,1,3,0,0,1,0.0,0.0
2024,StGB  ,StGB § 232 Menschenhandel ,10,8,0.8,80.0,1,1,4.0,2,2,4,4,2,2,0.5,50.0
2024,StGB  ,StGB § 232 a Abs. 1 bis 5 Zwangsprostitution ,57,44,0.7719298245614035,77.19298245614034,6,5,36.0,10,2,20,24,26,8,0.5454545454545454,54.54545454545454
2024,StGB  ,StGB § 232 b Zwangsarbeit ,15,11,0.7333333333333333,73.33333333333333,1,1,2.0,0,6,6,5,2,5,0.45454545454545453,45.45454545454545
2024,StGB  ,StGB § 233 Ausbeutung der Arbeitskraft ,2,1,0.5,50.0,0,0,1.0,1,0,1,0,0,1,0.0,0.0
2024,StGB  ,StGB § 235 Entziehung Minderjähriger ,134,91,0.6791044776119403,67.91044776119402,4,36,28.0,25,63,43,48,3,3,0.5274725274725275,52.74725274725275
2024,StGB  ,StGB § 236 Kinderhandel ,4,4,1.0,100.0,0,0,0.0,0,4,1,3,0,0,0.75,75.0
2024,StGB  ,StGB § 238 Nachstellung ,1139,770,0.6760316066725197,67.60316066725197,41,306,188.0,153,576,588,182,35,28,0.23636363636363636,23.636363636363637
2024,StGB  ,StGB § 239 Freiheitsberaubung ,346,182,0.5260115606936416,52.601156069364166,27,125,25.0,15,132,118,64,10,37,0.3516483516483517,35.16483516483517
2024,StGB  ,StGB § 239 a Erpresserischer Menschenraub ,167,137,0.8203592814371258,82.03592814371258,12,12,92.0,21,0,88,49,71,51,0.35766423357664234,35.76642335766424
2024,StGB  ,StGB § 239 b Geiselnahme ,35,32,0.9142857142857143,91.42857142857143,1,1,31.0,8,0,20,12,23,2,0.375,37.5
2024,StGB  ,StGB § 241 Bedrohung ,10362,7535,0.727176220806794,72.7176220806794,334,1891,474.0,345,6627,4786,2749,129,1036,0.3648307896483079,36.48307896483079
2024,StGB  ,StGB § 242 Diebstahl ,95630,79380,0.8300742444839485,83.00742444839486,1125,8953,7024.0,4280,66486,37516,41864,2744,12042,0.527387251196775,52.7387251196775
2024,StGB  ,StGB § 243 Abs. 1 Satz 2 Nr. 1 Einbruchdiebstahl ,7156,5407,0.7555897149245389,75.55897149245389,263,1137,3155.0,1766,1397,2803,2604,1389,1204,0.4815979286110597,48.15979286110597
2024,StGB  ,StGB § 243 Abs. 1 Satz 2 Nrn. 2 bis 7 Diebstahl in anderen besonders schweren Fällen,9688,8019,0.8277250206440958,82.77250206440958,198,1037,4431.0,2606,2773,3056,4963,1825,1249,0.6189051003865819,61.890510038658185
2024,StGB  ,StGB § 244 Abs. 1 Nr. 1 Diebstahl mit Waffen ,5007,4212,0.8412222887956861,84.12222887956861,59,429,2299.0,1400,1371,1763,2449,899,849,0.5814339981006648,58.14339981006648
2024,StGB  ,StGB § 244 Abs. 1 Nr. 2 Bandendiebstahl ,207,96,0.463768115942029,46.3768115942029,10,78,57.0,44,25,13,83,13,37,0.8645833333333334,86.45833333333334
2024,StGB  ,StGB § 244 Abs. 1 Nr. 3 Wohnungseinbruchdiebstahl ,547,383,0.70018281535649,70.018281535649,43,98,296.0,164,38,165,218,132,72,0.5691906005221932,56.919060052219315
2024,StGB  ,StGB § 244 Abs. 4 Privatwohnungseinbruchdiebstahl ,1562,1330,0.8514724711907811,85.1472471190781,76,113,1113.0,496,18,512,818,617,242,0.6150375939849624,61.503759398496236
2024,StGB  ,StGB § 244 a Schwerer Bandendiebstahl ,602,532,0.8837209302325582,88.37209302325581,15,41,477.0,230,1,97,435,247,68,0.8176691729323309,81.76691729323309
2024,StGB  ,StGB § 246 Unterschlagung ,5016,3724,0.7424242424242424,74.24242424242425,252,833,338.0,278,3165,2393,1331,60,428,0.35741138560687435,35.74113856068743
2024,StGB  ,StGB § 248 b Unbefugter Gebrauch eines Fahrzeugs ,321,239,0.7445482866043613,74.45482866043614,4,28,25.0,15,156,164,75,10,108,0.3138075313807531,31.380753138075313
2024,StGB  ,StGB § 248 c Entziehung elektrischer Energie ,286,241,0.8426573426573427,84.26573426573427,8,37,11.0,9,229,194,47,2,1,0.1950207468879668,19.502074688796682
2024,StGB  ,StGB § 249 Raub ,2271,1456,0.6411272567151035,64.11272567151035,184,232,662.0,373,23,752,704,289,1170,0.4835164835164835,48.35164835164835
2024,StGB  ,StGB § 250 Schwerer Raub ,1286,943,0.7332814930015552,73.32814930015552,96,97,452.0,122,0,513,430,330,641,0.4559915164369035,45.59915164369035
2024,StGB  ,StGB § 251 Raub mit Todesfolge ,9,9,1.0,100.0,0,0,8.0,0,0,5,4,8,1,0.4444444444444444,44.44444444444444
2024,StGB  ,StGB § 252 Räuberischer Diebstahl ,1832,1409,0.7691048034934498,76.91048034934498,52,229,1107.0,572,32,735,674,535,412,0.47835344215755854,47.83534421575585
2024,StGB  ,StGB § 253 Abs. 1 Erpressung ,812,492,0.6059113300492611,60.591133004926114,55,204,85.0,63,346,322,170,22,122,0.34552845528455284,34.552845528455286
2024,StGB  ,StGB § 253 Abs. 4 Besonders schwerer Fall der Erpressung ,37,24,0.6486486486486487,64.86486486486487,2,8,16.0,9,2,12,12,7,9,0.5,50.0
2024,StGB  ,StGB § 255 Räuberische Erpressung ,3008,2231,0.741688829787234,74.1688829787234,173,163,840.0,403,39,1443,788,437,1793,0.3532048408785298,35.32048408785298
2024,StGB  ,StGB § 259 Hehlerei ,1765,1361,0.7711048158640227,77.11048158640227,61,260,271.0,206,950,631,730,65,223,0.5363703159441587,53.63703159441587
2024,StGB  ,StGB § 260 Abs. 1 Nr. 1 Gewerbsmäßige Hehlerei ,322,262,0.8136645962732919,81.36645962732919,12,46,234.0,172,15,120,142,62,15,0.5419847328244275,54.19847328244275
2024,StGB  ,StGB § 260 Abs. 1 Nr. 2 Bandenhehlerei ,5,4,0.8,80.0,0,1,4.0,3,0,1,3,1,0,0.75,75.0
2024,StGB  ,StGB § 260 a Gewerbsmäßige Bandenhehlerei ,35,20,0.5714285714285714,57.14285714285714,7,8,20.0,9,0,5,15,11,0,0.75,75.0
2024,StGB  ,StGB § 261 Abs. 1 Geldwäsche ,1832,1386,0.7565502183406113,75.65502183406113,70,267,134.0,126,1055,756,630,8,306,0.45454545454545453,45.45454545454545
2024,StGB  ,StGB § 261 Abs. 2 Geldwäsche ,81,36,0.4444444444444444,44.44444444444444,6,38,4.0,4,29,23,13,0,4,0.3611111111111111,36.11111111111111
2024,StGB  ,StGB § 261 Abs. 4 Geldwäsche durch Verpflichtete ,37,35,0.9459459459459459,94.5945945945946,2,0,10.0,8,14,25,10,2,11,0.2857142857142857,28.57142857142857
2024,StGB  ,StGB § 261 Abs. 5 Besonders schwere Fälle der Geldwäsche ,198,177,0.8939393939393939,89.39393939393939,2,12,101.0,80,37,91,86,21,46,0.4858757062146893,48.58757062146893
2024,StGB  ,StGB § 261 Abs. 6 Leichtfertige Geldwäsche ,1725,1515,0.8782608695652174,87.82608695652175,33,113,80.0,76,1236,919,596,4,263,0.3933993399339934,39.33993399339934
2024,StGB  ,StGB § 261 Abs. 7 i.V.m. § 261 Abs. 1 bis 6 Geldwäsche ,6,4,0.6666666666666666,66.66666666666666,0,2,0.0,0,4,1,3,0,0,0.75,75.0
2024,StGB  ,StGB § 261 Abs. 9 i.V.m. § 261 Abs. 1 bis 6 Geldwäsche ,4,4,1.0,100.0,0,0,0.0,0,4,0,4,0,0,1.0,100.0
2024,StGB  ,StGB § 263 Abs. 1 Betrug ,62117,49866,0.8027754076983756,80.27754076983756,1781,9257,3245.0,2647,45442,33252,16614,598,2392,0.33317290338106126,33.317290338106126
2024,StGB  ,StGB § 263 Abs. 3 und 5 Schwerwiegende Fälle des Betruges ,6536,5460,0.8353733170134638,83.53733170134639,245,743,4719.0,3637,377,3957,1503,1082,452,0.2752747252747253,27.52747252747253
2024,StGB  ,StGB § 263 a Computerbetrug ,3175,2384,0.7508661417322835,75.08661417322836,152,454,411.0,328,1707,1648,736,83,451,0.3087248322147651,30.87248322147651
2024,StGB  ,StGB § 264 Subventionsbetrug ,1281,893,0.697111631537861,69.7111631537861,49,337,199.0,173,684,594,299,26,12,0.3348264277715566,33.48264277715566
2024,StGB  ,StGB § 264 a Kapitalanlagebetrug ,6,2,0.3333333333333333,33.33333333333333,0,1,0.0,0,2,1,1,0,3,0.5,50.0
2024,StGB  ,StGB § 265 Versicherungsmissbrauch ,72,58,0.8055555555555556,80.55555555555556,3,6,1.0,1,41,31,27,0,21,0.46551724137931033,46.55172413793103
2024,StGB  ,StGB § 265 a Erschleichen von Leistungen ,26707,23451,0.8780843973490097,87.80843973490097,108,1983,694.0,535,21881,12763,10688,159,2041,0.45575881625517034,45.575881625517034
2024,StGB  ,StGB § 265 b Kreditbetrug ,6,4,0.6666666666666666,66.66666666666666,0,2,1.0,0,1,3,1,1,2,0.25,25.0
2024,StGB  ,StGB § 266 Untreue ,763,455,0.5963302752293578,59.63302752293578,60,245,125.0,121,321,386,69,4,12,0.15164835164835164,15.164835164835164
2024,StGB  ,StGB § 266 a Abs. 1 Vorenthalten von Arbeitnehmerbeiträgen durch den Arbeitgeber,4752,3971,0.8356481481481481,83.56481481481481,39,734,425.0,400,3542,2283,1688,25,12,0.42508184336439186,42.508184336439186
2024,StGB  ,StGB § 266 a Abs. 2 Vorenthalten von Arbeitgeberbeiträgen durch den Arbeitgeber,32,28,0.875,87.5,0,4,4.0,4,24,15,13,0,0,0.4642857142857143,46.42857142857143
2024,StGB  ,StGB § 266 a Abs. 3 Veruntreuen von Arbeitsentgelt durch den Arbeitgeber,8,4,0.5,50.0,0,4,1.0,1,3,3,1,0,0,0.25,25.0
2024,StGB  ,StGB § 266 a Abs. 4 Vorenthalten von Beiträgen durch den Arbeitgeber in besonders schweren Fällen,67,62,0.9253731343283582,92.53731343283582,0,5,58.0,42,4,25,37,16,0,0.5967741935483871,59.67741935483871
2024,StGB  ,StGB § 266 b Missbrauch von Scheck- und Kreditkarten ,8,3,0.375,37.5,2,3,0.0,0,3,1,2,0,0,0.6666666666666666,66.66666666666666
2024,StGB  ,StGB § 267 Abs. 1 Urkundenfälschung ,20149,17288,0.8580078415802274,85.80078415802274,405,2118,1684.0,1292,15144,7562,9726,392,798,0.5625867653863952,56.25867653863952
2024,StGB  ,StGB § 267 Abs. 3 und 4 Schwerwiegende Fälle der Urkundenfälschung ,290,236,0.8137931034482758,81.37931034482759,12,39,182.0,148,46,123,113,34,11,0.4788135593220339,47.88135593220339
2024,StGB  ,StGB § 268 Fälschung technischer Aufzeichnungen ,63,57,0.9047619047619048,90.47619047619048,0,6,9.0,9,46,21,36,0,2,0.631578947368421,63.1578947368421
2024,StGB  ,StGB § 269 Fälschung beweiserheblicher Daten ,1590,1314,0.8264150943396227,82.64150943396227,59,191,142.0,119,1125,836,478,23,73,0.3637747336377473,36.37747336377473
2024,StGB  ,StGB § 271 Mittelbare Falschbeurkundung ,174,127,0.7298850574712644,72.98850574712644,9,36,6.0,5,118,31,96,1,5,0.7559055118110236,75.59055118110236
2024,StGB  ,StGB § 273 Verändern von amtlichen Ausweisen ,129,114,0.8837209302325582,88.37209302325581,2,11,4.0,4,109,8,106,0,3,0.9298245614035088,92.98245614035088
2024,StGB  ,"StGB § 274 Urkundenunterdrückung, Veränderung einer Grenzbezeichnung",194,149,0.7680412371134021,76.80412371134021,4,24,8.0,4,126,87,62,4,32,0.4161073825503356,41.61073825503356
2024,StGB  ,StGB § 275 Vorbereitung d. Fälschung v. amtl. Ausweisen Vorber. der Herst. v. unricht. Impfausweisen,93,71,0.7634408602150538,76.34408602150538,5,16,6.0,6,64,47,24,0,2,0.3380281690140845,33.80281690140845
2024,StGB  ,StGB § 276 Verschaffen von falschen amtlichen Ausweisen,1065,962,0.9032863849765258,90.32863849765258,9,89,50.0,36,908,112,850,14,9,0.8835758835758836,88.35758835758836
2024,StGB  ,StGB § 276 a i.V.m. § 276 Verschaffen von falschen aufenthaltsrechtlichen oder Fahrzeugpapieren,14,14,1.0,100.0,0,0,0.0,0,14,0,14,0,0,1.0,100.0
2024,StGB  ,StGB § 281 Missbrauch von Ausweispapieren ,921,825,0.8957654723127035,89.57654723127035,10,60,49.0,37,753,120,705,12,49,0.8545454545454545,85.45454545454545
2024,StGB  ,StGB § 283 Bankrott ,943,757,0.8027571580063627,80.27571580063628,6,178,103.0,100,653,536,221,3,3,0.2919418758256275,29.194187582562748
2024,StGB  ,StGB § 283 a Besonders schwerer Fall des Bankrotts ,3,2,0.6666666666666666,66.66666666666666,0,1,2.0,2,0,0,2,0,0,1.0,100.0
2024,StGB  ,StGB § 283 b Verletzung der Buchführungspflicht ,221,191,0.8642533936651584,86.42533936651584,1,29,4.0,4,186,144,47,0,1,0.24607329842931938,24.60732984293194
2024,StGB  ,StGB § 283 c Gläubigerbegünstigung ,5,5,1.0,100.0,0,0,0.0,0,5,3,2,0,0,0.4,40.0
2024,StGB  ,StGB § 283 d Schuldnerbegünstigung ,14,5,0.35714285714285715,35.714285714285715,4,5,1.0,1,4,3,2,0,0,0.4,40.0
2024,StGB  ,"StGB § 284 Abs. 1 und 4, § 287 Unerlaubte Veranstaltung eines Glücksspiels, einer Lotterie oder einer Ausspielung",229,139,0.6069868995633187,60.698689956331876,19,69,3.0,3,135,55,84,0,3,0.60431654676259,60.431654676258994
2024,StGB  ,StGB § 284 Abs. 3 Unerlaubte Veranstaltung e. gewerbsmäßigen oder bandenmäßigen Glücksspiels,155,113,0.7290322580645161,72.90322580645162,4,37,26.0,24,87,37,76,2,1,0.672566371681416,67.2566371681416
2024,StGB  ,StGB § 285 Beteiligung am unerlaubten Glücksspiel ,189,122,0.6455026455026455,64.55026455026454,9,58,0.0,0,122,62,60,0,0,0.4918032786885246,49.18032786885246
2024,StGB  ,StGB § 291 Abs. 1 Satz 1 Nr. 1 Mietwucher ,10,1,0.1,10.0,1,7,0.0,0,1,1,0,0,1,0.0,0.0
2024,StGB  ,StGB § 291 Abs. 1 Satz 1 Nrn. 3 und 4 Sonstiger Wucher ,20,8,0.4,40.0,6,6,0.0,0,8,5,3,0,0,0.375,37.5
2024,StGB  ,StGB § 291 Abs. 2 Besonders schwere Fälle des Wuchers ,9,3,0.3333333333333333,33.33333333333333,1,5,2.0,2,1,1,2,0,0,0.6666666666666666,66.66666666666666
2024,StGB  ,StGB § 292 Jagdwilderei ,25,18,0.72,72.0,2,5,0.0,0,16,16,2,0,2,0.1111111111111111,11.11111111111111
2024,StGB  ,StGB § 293 Fischwilderei ,334,298,0.8922155688622755,89.22155688622755,3,27,0.0,0,297,138,160,0,7,0.5369127516778524,53.691275167785236
2024,StGB  ,StGB § 298 Wettbewerbsbeschränkende Absprachen bei Ausschreibungen,6,3,0.5,50.0,0,3,0.0,0,3,2,1,0,0,0.3333333333333333,33.33333333333333
2024,StGB  ,StGB § 299 Bestechlichkeit und Bestechung im geschäftlichen Verkehr,14,8,0.5714285714285714,57.14285714285714,1,5,2.0,2,6,8,0,0,0,0.0,0.0
2024,StGB  ,StGB § 300 i.V.m. § 299 Besonders schwere Fälle der Bestechlichkeit und Bestechung im geschäftlichen Verkehr,30,26,0.8666666666666667,86.66666666666667,0,4,21.0,21,5,17,9,0,0,0.34615384615384615,34.61538461538461
2024,StGB  ,"StGB § 300 i.V.m. § 299 a, 299 b Besonders schwere Fälle der Bestechlichkeit und Bestechung im Gesundheitswesen",1,1,1.0,100.0,0,0,0.0,0,1,1,0,0,0,0.0,0.0
2024,StGB  ,StGB § 303 Abs. 1 Sachbeschädigung ,11501,8348,0.7258499260933832,72.58499260933831,311,1708,403.0,278,7173,5786,2562,125,1906,0.3068998562529947,30.68998562529947
2024,StGB  ,StGB § 303 Abs. 2 Sachbeschädigung ,958,580,0.605427974947808,60.5427974947808,16,126,13.0,13,485,500,80,0,318,0.13793103448275862,13.793103448275861
2024,StGB  ,StGB § 303 a Datenveränderung ,35,20,0.5714285714285714,57.14285714285714,0,11,0.0,0,12,15,5,0,12,0.25,25.0
2024,StGB  ,StGB § 303 b Computersabotage ,11,5,0.45454545454545453,45.45454545454545,3,3,0.0,0,3,4,1,0,2,0.2,20.0
2024,StGB  ,StGB § 304 Abs. 1 Gemeinschädliche Sachbeschädigung ,578,363,0.6280276816608996,62.80276816608996,23,59,25.0,15,218,268,95,10,253,0.26170798898071623,26.170798898071624
2024,StGB  ,StGB § 304 Abs. 2 Gemeinschädliche Sachbeschädigung ,98,57,0.5816326530612245,58.16326530612245,5,11,0.0,0,34,48,9,0,48,0.15789473684210525,15.789473684210526
2024,StGB  ,StGB § 306 Brandstiftung ,392,280,0.7142857142857143,71.42857142857143,34,14,171.0,104,9,249,31,67,164,0.11071428571428571,11.071428571428571
2024,StGB  ,StGB § 306 a Schwere Brandstiftung ,386,224,0.5803108808290155,58.03108808290155,32,16,178.0,76,6,150,74,102,154,0.33035714285714285,33.035714285714285
2024,StGB  ,StGB § 306 b Besonders schwere Brandstiftung ,23,16,0.6956521739130435,69.56521739130434,2,0,12.0,2,1,12,4,10,8,0.25,25.0
2024,StGB  ,StGB § 306 c Brandstiftung mit Todesfolge ,11,8,0.7272727272727273,72.72727272727273,0,0,7.0,0,1,6,2,7,3,0.25,25.0
2024,StGB  ,StGB § 306 d Fahrlässige Brandstiftung ,440,300,0.6818181818181818,68.18181818181817,24,94,26.0,19,244,213,87,7,52,0.29,28.999999999999996
2024,StGB  ,StGB § 306 f Herbeiführen einer Brandgefahr ,8,7,0.875,87.5,0,0,0.0,0,6,6,1,0,2,0.14285714285714285,14.285714285714285
2024,StGB  ,"StGB § 315 Gefährliche Eingriffe in den Bahn-, Schiffs- und Luftverkehr",288,226,0.7847222222222222,78.47222222222221,6,47,47.0,37,148,150,76,10,40,0.336283185840708,33.6283185840708
2024,StGB  ,"StGB § 315 a Gefährdung des Bahn-, Schiffs- und Luftverkehrs",36,19,0.5277777777777778,52.77777777777778,3,14,0.0,0,18,14,5,0,1,0.2631578947368421,26.31578947368421
2024,StGB  ,StGB § 315 b Gefährliche Eingriffe in den Straßenverkehr,967,505,0.5222337125129266,52.22337125129266,90,303,148.0,108,313,336,169,40,113,0.3346534653465347,33.46534653465347
2024,StGB  ,StGB § 315 d Abs. 1 Nr. 1 Verbotene Kraftfahrzeugrennen mit Verkehrsunfall,13,9,0.6923076923076923,69.23076923076923,1,3,1.0,1,8,7,2,0,0,0.2222222222222222,22.22222222222222
2024,StGB  ,StGB § 315 d Abs. 1 Nr. 1 Verbotene Kraftfahrzeugrennen ohne Verkehrsunfall,239,165,0.6903765690376569,69.0376569037657,13,40,12.0,11,138,104,61,1,36,0.3696969696969697,36.96969696969697
2024,StGB  ,StGB § 315 d Abs. 1 Nr. 2 Verbotene Kraftfahrzeugrennen mit Verkehrsunfall,19,7,0.3684210526315789,36.84210526315789,1,9,1.0,1,5,3,4,0,3,0.5714285714285714,57.14285714285714
2024,StGB  ,StGB § 315 d Abs. 1 Nr. 2 Verbotene Kraftfahrzeugrennen ohne Verkehrsunfall,252,156,0.6190476190476191,61.904761904761905,18,60,1.0,1,117,105,51,0,56,0.3269230769230769,32.69230769230769
2024,StGB  ,StGB § 315 d Abs. 1 Nr. 3 Verbotene Kraftfahrzeugrennen mit Verkehrsunfall,81,67,0.8271604938271605,82.71604938271605,5,2,7.0,7,41,54,13,0,26,0.19402985074626866,19.402985074626866
2024,StGB  ,StGB § 315 d Abs. 1 Nr. 3 Verbotene Kraftfahrzeugrennen ohne Verkehrsunfall,712,578,0.8117977528089888,81.17977528089888,24,68,86.0,59,371,426,152,27,163,0.2629757785467128,26.297577854671278
2024,StGB  ,"StGB § 315 d Abs. 2, auch i.V.m. Abs. 4 Verbotene Kraftfahrzeugrennen mit Verkehrsunfall",131,118,0.9007633587786259,90.07633587786259,1,6,28.0,21,66,75,43,7,30,0.3644067796610169,36.440677966101696
2024,StGB  ,"StGB § 315 d Abs. 2, auch i.V.m. Abs. 4 Verbotene Kraftfahrzeugrennen ohne Verkehrsunfall",134,107,0.7985074626865671,79.8507462686567,4,13,32.0,21,43,72,35,11,42,0.32710280373831774,32.71028037383177
2024,StGB  ,StGB § 315 d Abs. 5 Verbotene Kraftfahrzeugrennen mit Verkehrsunfall,16,13,0.8125,81.25,2,0,8.0,1,3,10,3,7,3,0.23076923076923078,23.076923076923077
2024,StGB  ,StGB § 315 d Abs. 5 Verbotene Kraftfahrzeugrennen ohne Verkehrsunfall,50,34,0.68,68.0,2,12,5.0,0,16,24,10,5,15,0.29411764705882354,29.411764705882355
2024,StGB  ,StGB § 316 Trunkenheit im Verkehr mit Verkehrsunfall ,7162,6809,0.9507120915945266,95.07120915945266,53,259,172.0,145,6519,5153,1656,27,159,0.24320751945953883,24.320751945953884
2024,StGB  ,StGB § 316 Trunkenheit im Verkehr ohne Verkehrsunfall ,47105,45189,0.9593249124296784,95.93249124296784,224,1343,1451.0,1206,43011,30595,14594,245,1076,0.3229547013653765,32.29547013653765
2024,StGB  ,StGB § 316 a Räuberischer Angriff auf Kraftfahrer ,44,30,0.6818181818181818,68.18181818181817,1,4,12.0,3,1,23,7,9,26,0.23333333333333334,23.333333333333332
2024,StGB  ,StGB § 323 a Vollrausch in Verbindung mit Verkehrsunfall,172,165,0.9593023255813954,95.93023255813954,0,6,20.0,17,142,122,43,3,4,0.2606060606060606,26.060606060606062
2024,StGB  ,"StGB § 323 a Vollrausch, ohne Verkehrsunfall ",653,619,0.9479326186830015,94.79326186830015,4,25,145.0,99,444,461,158,46,35,0.2552504038772213,25.525040387722132
2024,StGB  ,StGB § 323 b Gefährdung einer Entziehungskur ,6,5,0.8333333333333334,83.33333333333334,0,1,0.0,0,5,5,0,0,0,0.0,0.0
2024,StGB  ,StGB § 323 c Abs. 1 Unterlassene Hilfeleistung ,128,59,0.4609375,46.09375,11,46,7.0,7,41,42,17,0,23,0.288135593220339,28.8135593220339
2024,StGB  ,StGB § 323 c Abs. 2 Behinderung. v. hilfeleistenden Pers. ,15,9,0.6,60.0,0,6,0.0,0,9,8,1,0,0,0.1111111111111111,11.11111111111111
2024,StGB  ,StGB § 324 Abs. 3 Gewässerverunreinigung - fahrlässig ,48,32,0.6666666666666666,66.66666666666666,1,15,0.0,0,32,23,9,0,0,0.28125,28.125
