Statistik,Gebiet,Jahr,Straftat_Gesetz,Art_der_Straftat,Staatsangehoerigkeit,Geschlecht,Wert_Anzahl,source_year,source_file
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 90 a Verunglimpfung des Staates und seiner Symbole,Verurteilte Deutsche,insgesamt,4,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 90 a Verunglimpfung des Staates und seiner Symbole,Verurteilte Ausländer,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 90, 90 b, 90 c Andere Straftaten der Gefährdung des demokratischen Rechtsstaates",Verurteilte insgesamt,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 90, 90 b, 90 c Andere Straftaten der Gefährdung des demokratischen Rechtsstaates",Verurteilte Deutsche,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 90, 90 b, 90 c Andere Straftaten der Gefährdung des demokratischen Rechtsstaates",Verurteilte Ausländer,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 90, 90 b, 90 c Andere Straftaten der Gefährdung des demokratischen Rechtsstaates",Verurteilte insgesamt,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 90, 90 b, 90 c Andere Straftaten der Gefährdung des demokratischen Rechtsstaates",Verurteilte Deutsche,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 90, 90 b, 90 c Andere Straftaten der Gefährdung des demokratischen Rechtsstaates",Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 90, 90 b, 90 c Andere Straftaten der Gefährdung des demokratischen Rechtsstaates",Verurteilte insgesamt,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 90, 90 b, 90 c Andere Straftaten der Gefährdung des demokratischen Rechtsstaates",Verurteilte Deutsche,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 90, 90 b, 90 c Andere Straftaten der Gefährdung des demokratischen Rechtsstaates",Verurteilte Ausländer,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 91 Anleitung zur Begehung einer schweren staatsgefährdenden Gewalttat,Verurteilte insgesamt,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 91 Anleitung zur Begehung einer schweren staatsgefährdenden Gewalttat,Verurteilte Deutsche,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 91 Anleitung zur Begehung einer schweren staatsgefährdenden Gewalttat,Verurteilte Ausländer,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 91 Anleitung zur Begehung einer schweren staatsgefährdenden Gewalttat,Verurteilte insgesamt,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 91 Anleitung zur Begehung einer schweren staatsgefährdenden Gewalttat,Verurteilte Deutsche,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 91 Anleitung zur Begehung einer schweren staatsgefährdenden Gewalttat,Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 91 Anleitung zur Begehung einer schweren staatsgefährdenden Gewalttat,Verurteilte insgesamt,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 91 Anleitung zur Begehung einer schweren staatsgefährdenden Gewalttat,Verurteilte Deutsche,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 91 Anleitung zur Begehung einer schweren staatsgefährdenden Gewalttat,Verurteilte Ausländer,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 2. Abschnitt, §§ 93 bis 101 a Landesverrat und Gefährdung der äußeren Sicherheit",Verurteilte insgesamt,Männer,10,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 2. Abschnitt, §§ 93 bis 101 a Landesverrat und Gefährdung der äußeren Sicherheit",Verurteilte Deutsche,Männer,3,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 2. Abschnitt, §§ 93 bis 101 a Landesverrat und Gefährdung der äußeren Sicherheit",Verurteilte Ausländer,Männer,7,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 2. Abschnitt, §§ 93 bis 101 a Landesverrat und Gefährdung der äußeren Sicherheit",Verurteilte insgesamt,Frauen,6,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 2. Abschnitt, §§ 93 bis 101 a Landesverrat und Gefährdung der äußeren Sicherheit",Verurteilte Deutsche,Frauen,5,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 2. Abschnitt, §§ 93 bis 101 a Landesverrat und Gefährdung der äußeren Sicherheit",Verurteilte Ausländer,Frauen,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 2. Abschnitt, §§ 93 bis 101 a Landesverrat und Gefährdung der äußeren Sicherheit",Verurteilte insgesamt,insgesamt,16,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 2. Abschnitt, §§ 93 bis 101 a Landesverrat und Gefährdung der äußeren Sicherheit",Verurteilte Deutsche,insgesamt,8,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 2. Abschnitt, §§ 93 bis 101 a Landesverrat und Gefährdung der äußeren Sicherheit",Verurteilte Ausländer,insgesamt,8,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 94, 97 a Landesverrat und Verrat illegaler Geheimnisse",Verurteilte insgesamt,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 94, 97 a Landesverrat und Verrat illegaler Geheimnisse",Verurteilte Deutsche,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 94, 97 a Landesverrat und Verrat illegaler Geheimnisse",Verurteilte Ausländer,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 94, 97 a Landesverrat und Verrat illegaler Geheimnisse",Verurteilte insgesamt,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 94, 97 a Landesverrat und Verrat illegaler Geheimnisse",Verurteilte Deutsche,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 94, 97 a Landesverrat und Verrat illegaler Geheimnisse",Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 94, 97 a Landesverrat und Verrat illegaler Geheimnisse",Verurteilte insgesamt,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 94, 97 a Landesverrat und Verrat illegaler Geheimnisse",Verurteilte Deutsche,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 94, 97 a Landesverrat und Verrat illegaler Geheimnisse",Verurteilte Ausländer,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 95, 97 Offenbaren und Preisgabe von Staatsgeheimnissen",Verurteilte insgesamt,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 95, 97 Offenbaren und Preisgabe von Staatsgeheimnissen",Verurteilte Deutsche,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 95, 97 Offenbaren und Preisgabe von Staatsgeheimnissen",Verurteilte Ausländer,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 95, 97 Offenbaren und Preisgabe von Staatsgeheimnissen",Verurteilte insgesamt,Frauen,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 95, 97 Offenbaren und Preisgabe von Staatsgeheimnissen",Verurteilte Deutsche,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 95, 97 Offenbaren und Preisgabe von Staatsgeheimnissen",Verurteilte Ausländer,Frauen,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 95, 97 Offenbaren und Preisgabe von Staatsgeheimnissen",Verurteilte insgesamt,insgesamt,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 95, 97 Offenbaren und Preisgabe von Staatsgeheimnissen",Verurteilte Deutsche,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 95, 97 Offenbaren und Preisgabe von Staatsgeheimnissen",Verurteilte Ausländer,insgesamt,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 96, 97 b Andere Straftaten wg. Verrats von Staatsge- heimnissen bzw. zum Schutz von Staatsgeh.",Verurteilte insgesamt,Männer,3,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 96, 97 b Andere Straftaten wg. Verrats von Staatsge- heimnissen bzw. zum Schutz von Staatsgeh.",Verurteilte Deutsche,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 96, 97 b Andere Straftaten wg. Verrats von Staatsge- heimnissen bzw. zum Schutz von Staatsgeh.",Verurteilte Ausländer,Männer,3,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 96, 97 b Andere Straftaten wg. Verrats von Staatsge- heimnissen bzw. zum Schutz von Staatsgeh.",Verurteilte insgesamt,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 96, 97 b Andere Straftaten wg. Verrats von Staatsge- heimnissen bzw. zum Schutz von Staatsgeh.",Verurteilte Deutsche,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 96, 97 b Andere Straftaten wg. Verrats von Staatsge- heimnissen bzw. zum Schutz von Staatsgeh.",Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 96, 97 b Andere Straftaten wg. Verrats von Staatsge- heimnissen bzw. zum Schutz von Staatsgeh.",Verurteilte insgesamt,insgesamt,3,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 96, 97 b Andere Straftaten wg. Verrats von Staatsge- heimnissen bzw. zum Schutz von Staatsgeh.",Verurteilte Deutsche,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 96, 97 b Andere Straftaten wg. Verrats von Staatsge- heimnissen bzw. zum Schutz von Staatsgeh.",Verurteilte Ausländer,insgesamt,3,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 98 Landesverräterische Agententätigkeit,Verurteilte insgesamt,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 98 Landesverräterische Agententätigkeit,Verurteilte Deutsche,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 98 Landesverräterische Agententätigkeit,Verurteilte Ausländer,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 98 Landesverräterische Agententätigkeit,Verurteilte insgesamt,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 98 Landesverräterische Agententätigkeit,Verurteilte Deutsche,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 98 Landesverräterische Agententätigkeit,Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 98 Landesverräterische Agententätigkeit,Verurteilte insgesamt,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 98 Landesverräterische Agententätigkeit,Verurteilte Deutsche,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 98 Landesverräterische Agententätigkeit,Verurteilte Ausländer,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 99 Geheimdienstliche Agententätigkeit,Verurteilte insgesamt,Männer,4,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 99 Geheimdienstliche Agententätigkeit,Verurteilte Deutsche,Männer,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 99 Geheimdienstliche Agententätigkeit,Verurteilte Ausländer,Männer,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 99 Geheimdienstliche Agententätigkeit,Verurteilte insgesamt,Frauen,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 99 Geheimdienstliche Agententätigkeit,Verurteilte Deutsche,Frauen,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 99 Geheimdienstliche Agententätigkeit,Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 99 Geheimdienstliche Agententätigkeit,Verurteilte insgesamt,insgesamt,5,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 99 Geheimdienstliche Agententätigkeit,Verurteilte Deutsche,insgesamt,3,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 99 Geheimdienstliche Agententätigkeit,Verurteilte Ausländer,insgesamt,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 Friedensgefährdende Beziehungen,Verurteilte insgesamt,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 Friedensgefährdende Beziehungen,Verurteilte Deutsche,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 Friedensgefährdende Beziehungen,Verurteilte Ausländer,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 Friedensgefährdende Beziehungen,Verurteilte insgesamt,Frauen,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 Friedensgefährdende Beziehungen,Verurteilte Deutsche,Frauen,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 Friedensgefährdende Beziehungen,Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 Friedensgefährdende Beziehungen,Verurteilte insgesamt,insgesamt,3,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 Friedensgefährdende Beziehungen,Verurteilte Deutsche,insgesamt,3,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 Friedensgefährdende Beziehungen,Verurteilte Ausländer,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 a Landesverräterische Fälschung,Verurteilte insgesamt,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 a Landesverräterische Fälschung,Verurteilte Deutsche,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 a Landesverräterische Fälschung,Verurteilte Ausländer,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 a Landesverräterische Fälschung,Verurteilte insgesamt,Frauen,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 a Landesverräterische Fälschung,Verurteilte Deutsche,Frauen,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 a Landesverräterische Fälschung,Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 a Landesverräterische Fälschung,Verurteilte insgesamt,insgesamt,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 a Landesverräterische Fälschung,Verurteilte Deutsche,insgesamt,2,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,StGB § 100 a Landesverräterische Fälschung,Verurteilte Ausländer,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 3. Abschnitt, §§ 102 bis 104 a Straftaten gegen ausländische Staaten ",Verurteilte insgesamt,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 3. Abschnitt, §§ 102 bis 104 a Straftaten gegen ausländische Staaten ",Verurteilte Deutsche,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 3. Abschnitt, §§ 102 bis 104 a Straftaten gegen ausländische Staaten ",Verurteilte Ausländer,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 3. Abschnitt, §§ 102 bis 104 a Straftaten gegen ausländische Staaten ",Verurteilte insgesamt,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 3. Abschnitt, §§ 102 bis 104 a Straftaten gegen ausländische Staaten ",Verurteilte Deutsche,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 3. Abschnitt, §§ 102 bis 104 a Straftaten gegen ausländische Staaten ",Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 3. Abschnitt, §§ 102 bis 104 a Straftaten gegen ausländische Staaten ",Verurteilte insgesamt,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 3. Abschnitt, §§ 102 bis 104 a Straftaten gegen ausländische Staaten ",Verurteilte Deutsche,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 3. Abschnitt, §§ 102 bis 104 a Straftaten gegen ausländische Staaten ",Verurteilte Ausländer,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 102, 104 Straftaten gegen ausländische Staaten ",Verurteilte insgesamt,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 102, 104 Straftaten gegen ausländische Staaten ",Verurteilte Deutsche,Männer,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 102, 104 Straftaten gegen ausländische Staaten ",Verurteilte Ausländer,Männer,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 102, 104 Straftaten gegen ausländische Staaten ",Verurteilte insgesamt,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 102, 104 Straftaten gegen ausländische Staaten ",Verurteilte Deutsche,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 102, 104 Straftaten gegen ausländische Staaten ",Verurteilte Ausländer,Frauen,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 102, 104 Straftaten gegen ausländische Staaten ",Verurteilte insgesamt,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 102, 104 Straftaten gegen ausländische Staaten ",Verurteilte Deutsche,insgesamt,-,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB §§ 102, 104 Straftaten gegen ausländische Staaten ",Verurteilte Ausländer,insgesamt,1,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 4. Abschnitt, §§ 105 bis 108 e Straftaten gegen Verfassungsorgane sowie bei Wahlen und Abstimmungen",Verurteilte insgesamt,Männer,8,2022,bund-2022.xlsx
Strafverfolgungsstatistik,Deutschland insgesamt,2022,StGB  ,"StGB 4. Abschnitt, §§ 105 bis 108 e Straftaten gegen Verfassungsorgane sowie bei Wahlen und Abstimmungen",Verurteilte Deutsche,Männer,7,2022,bund-2022.xlsx
